candidate_id,requisition_id,job_family,location,source_channel,application_date,gender_group,race_ethnicity_group
C03258,R1719,Customer,Other,Agency,2025-11-10,Women,Hispanic/Latino
C03259,R1393,Engineering,Other,Job board,2025-12-14,Women,White
C03260,R1236,Corporate,Other,Campus,2025-09-03,Men,Hispanic/Latino
C03261,R1406,Corporate,Seattle,Job board,2025-03-01,Unknown,White
C03262,R1893,Corporate,Seattle,Job board,2025-08-28,Men,Hispanic/Latino
C03263,R1233,Operations,Seattle,Campus,2025-07-11,Men,Asian
C03264,R1323,Corporate,Other,Job board,2025-08-05,Women,White
C03265,R1088,Customer,Other,Referral,2025-07-05,Men,Asian
C03266,R1022,Engineering,Seattle,Referral,2025-04-28,Women,White
C03267,R1101,Operations,Other,Job board,2025-04-17,Men,White
C03268,R1621,Operations,Remote,Agency,2025-06-23,Women,White
C03269,R1942,Engineering,Remote,Referral,2025-08-13,Women,White
C03270,R1959,Corporate,Other,Agency,2025-08-04,Men,White
C03271,R1079,Operations,Seattle,Campus,2025-02-23,Men,Hispanic/Latino
C03272,R1968,Engineering,Seattle,Referral,2025-07-22,Men,White
C03273,R1175,Corporate,Other,Campus,2025-12-30,Men,White
C03274,R1199,Engineering,Other,Agency,2025-01-05,Women,White
C03275,R1518,Corporate,Remote,Campus,2025-02-14,Men,Black
C03276,R1860,Operations,Seattle,Campus,2025-03-26,Men,Asian
C03277,R1639,Corporate,Other,Referral,2025-05-07,Men,White
C03278,R1401,Corporate,Other,Agency,2025-06-11,Nonbinary/Other,White
C03279,R1360,Customer,Other,Agency,2025-02-06,Unknown,Black
C03280,R1783,Corporate,Remote,Campus,2025-04-18,Men,White
C03281,R1683,Operations,Other,Job board,2025-01-10,Women,White
C03282,R1236,Customer,Remote,Campus,2025-01-13,Men,White
C03283,R1174,Corporate,Other,Referral,2025-10-16,Women,White
C03284,R1487,Operations,Seattle,Agency,2025-12-25,Women,Asian
C03285,R1912,Customer,Remote,Campus,2025-12-05,Women,White
C03286,R1067,Corporate,Remote,Referral,2025-03-11,Men,White
C03287,R1686,Corporate,Seattle,Job board,2025-03-13,Women,Two+
C03288,R1866,Engineering,Remote,Job board,2025-11-13,Men,Unknown
C03289,R1114,Corporate,Seattle,Campus,2025-10-12,Unknown,White
C03290,R1176,Operations,Seattle,Agency,2025-04-05,Women,White
C03291,R1680,Engineering,Seattle,Job board,2025-04-07,Men,White
C03292,R1219,Operations,Seattle,Campus,2025-12-27,Women,White
C03293,R1676,Engineering,Remote,Campus,2025-01-21,Unknown,White
C03294,R1320,Corporate,Seattle,Agency,2025-11-19,Women,Black
C03295,R1084,Operations,Remote,Campus,2025-05-03,Women,Hispanic/Latino
C03296,R1640,Operations,Other,Campus,2025-07-13,Men,White
C03297,R1742,Corporate,Remote,Job board,2025-08-15,Women,White
C03298,R1495,Customer,Remote,Job board,2025-06-21,Men,Black
C03299,R1063,Operations,Other,Agency,2025-07-12,Men,White
C03300,R1554,Engineering,Seattle,Referral,2025-02-13,Women,White
C03301,R1015,Operations,Seattle,Job board,2025-09-29,Men,White
C03302,R1575,Engineering,Other,Campus,2025-02-09,Women,Unknown
C03303,R1269,Operations,Remote,Agency,2025-03-03,Men,White
C03304,R1271,Customer,Remote,Referral,2025-10-22,Men,Asian
C03305,R1082,Operations,Other,Agency,2025-04-18,Unknown,White
C03306,R1597,Operations,Seattle,Job board,2025-10-01,Men,Asian
C03307,R1749,Operations,Other,Campus,2025-09-30,Unknown,Two+
C03308,R1200,Customer,Seattle,Referral,2025-04-10,Women,Hispanic/Latino
C03309,R1516,Customer,Remote,Referral,2025-06-25,Women,White
C03310,R1688,Engineering,Seattle,Job board,2025-06-09,Women,White
C03311,R1223,Customer,Seattle,Campus,2025-04-10,Women,White
C03312,R1367,Engineering,Seattle,Agency,2025-07-17,Women,Asian
C03313,R1358,Engineering,Remote,Job board,2025-12-06,Women,White
C03314,R1855,Corporate,Other,Campus,2025-11-10,Men,Hispanic/Latino
C03315,R1981,Corporate,Other,Job board,2025-01-01,Women,Asian
C03316,R1117,Operations,Seattle,Referral,2025-05-26,Women,White
C03317,R1103,Corporate,Seattle,Agency,2025-09-12,Men,White
C03318,R1290,Operations,Remote,Agency,2025-08-16,Men,White
C03319,R1174,Operations,Seattle,Referral,2025-10-23,Men,White
C03320,R1622,Engineering,Other,Referral,2025-12-05,Women,White
C03321,R1250,Corporate,Seattle,Campus,2025-09-01,Men,White
C03322,R1209,Customer,Seattle,Referral,2025-06-13,Women,Asian
C03323,R1164,Customer,Remote,Agency,2025-10-21,Women,White
C03324,R1543,Customer,Other,Referral,2025-01-04,Men,Black
C03325,R1560,Engineering,Remote,Job board,2025-01-30,Women,Asian
C03326,R1349,Customer,Seattle,Job board,2025-12-19,Men,White
C03327,R1167,Customer,Seattle,Campus,2025-04-15,Women,Asian
C03328,R1036,Engineering,Seattle,Job board,2025-11-28,Men,Black
C03329,R1790,Engineering,Other,Campus,2025-08-02,Men,Asian
C03330,R1160,Engineering,Remote,Campus,2025-04-15,Men,Asian
C03331,R1223,Operations,Remote,Referral,2025-05-16,Men,White
C03332,R1483,Operations,Seattle,Job board,2025-06-15,Men,White
C03333,R1311,Corporate,Other,Campus,2025-01-23,Men,Asian
C03334,R1454,Corporate,Other,Agency,2025-08-29,Men,White
C03335,R1142,Corporate,Other,Referral,2025-12-03,Women,White
C03336,R1823,Corporate,Remote,Agency,2025-09-28,Men,White
C03337,R1662,Operations,Other,Job board,2025-05-16,Men,White
C03338,R1331,Operations,Remote,Job board,2025-06-18,Unknown,White
C03339,R1322,Corporate,Remote,Referral,2025-06-18,Men,White
C03340,R1277,Operations,Seattle,Agency,2025-11-20,Men,Hispanic/Latino
C03341,R1917,Engineering,Seattle,Campus,2025-10-05,Women,Asian
C03342,R1453,Operations,Remote,Referral,2025-03-13,Men,White
C03343,R1244,Customer,Seattle,Agency,2025-01-02,Women,White
C03344,R1108,Corporate,Remote,Agency,2025-01-24,Men,Hispanic/Latino
C03345,R1598,Operations,Remote,Campus,2025-08-12,Men,White
C03346,R1886,Corporate,Seattle,Agency,2025-03-01,Unknown,White
C03347,R1876,Engineering,Seattle,Agency,2025-09-08,Men,Asian
C03348,R1863,Customer,Seattle,Referral,2025-05-30,Men,White
C03349,R1556,Operations,Seattle,Campus,2025-10-04,Women,White
C03350,R1929,Engineering,Seattle,Agency,2025-02-17,Men,White
C03351,R1671,Operations,Remote,Campus,2025-06-21,Women,White
C03352,R1332,Corporate,Remote,Campus,2025-09-30,Women,Hispanic/Latino
C03353,R1378,Engineering,Remote,Job board,2025-07-16,Unknown,White
C03354,R1329,Corporate,Remote,Job board,2025-09-18,Men,Hispanic/Latino
C03355,R1525,Engineering,Remote,Referral,2025-05-09,Men,White
C03356,R1031,Engineering,Seattle,Referral,2025-10-14,Men,Black
C03357,R1602,Operations,Remote,Agency,2025-03-16,Women,Hispanic/Latino
C03358,R1005,Corporate,Other,Referral,2025-01-09,Men,Asian
C03359,R1811,Engineering,Seattle,Job board,2025-06-20,Men,White
C03360,R1367,Customer,Seattle,Agency,2025-06-03,Men,White
C03361,R1615,Corporate,Other,Referral,2025-01-09,Men,Asian
C03362,R1294,Operations,Other,Referral,2025-07-12,Women,Hispanic/Latino
C03363,R1225,Customer,Seattle,Referral,2025-07-23,Men,White
C03364,R1815,Customer,Other,Job board,2025-03-11,Women,White
C03365,R1792,Engineering,Seattle,Agency,2025-09-28,Men,Asian
C03366,R1172,Operations,Other,Campus,2025-12-22,Men,White
C03367,R1219,Customer,Other,Job board,2025-11-19,Men,Hispanic/Latino
C03368,R1339,Operations,Other,Job board,2025-11-11,Men,White
C03369,R1515,Corporate,Other,Campus,2025-07-07,Unknown,White
C03370,R1395,Engineering,Remote,Job board,2025-07-20,Men,White
C03371,R1600,Engineering,Seattle,Referral,2025-07-24,Women,Black
C03372,R1278,Customer,Other,Campus,2025-06-30,Women,White
C03373,R1292,Customer,Seattle,Referral,2025-10-14,Men,White
C03374,R1148,Customer,Seattle,Job board,2025-10-31,Women,White
C03375,R1494,Engineering,Seattle,Referral,2025-02-09,Women,White
C03376,R1681,Customer,Remote,Job board,2025-11-25,Men,Unknown
C03377,R1788,Operations,Remote,Referral,2025-11-20,Unknown,Asian
C03378,R1856,Operations,Other,Referral,2025-02-17,Women,White
C03379,R1831,Engineering,Seattle,Agency,2025-04-14,Women,White
C03380,R1289,Corporate,Other,Referral,2025-01-01,Women,Hispanic/Latino
C03381,R1382,Operations,Other,Campus,2025-11-17,Men,White
C03382,R1709,Corporate,Remote,Campus,2025-08-04,Women,White
C03383,R1579,Operations,Seattle,Campus,2025-09-09,Men,White
C03384,R1756,Operations,Seattle,Campus,2025-08-06,Unknown,Hispanic/Latino
C03385,R1770,Customer,Other,Agency,2025-12-10,Women,White
C03386,R1466,Corporate,Other,Referral,2025-01-04,Men,Two+
C03387,R1446,Corporate,Other,Referral,2025-08-21,Men,Unknown
C03388,R1902,Operations,Remote,Agency,2025-05-08,Unknown,Unknown
C03389,R1759,Corporate,Other,Referral,2025-10-02,Men,Asian
C03390,R1411,Engineering,Seattle,Referral,2025-07-09,Women,Hispanic/Latino
C03391,R1003,Engineering,Remote,Referral,2025-12-16,Women,White
C03392,R1888,Engineering,Remote,Referral,2025-04-15,Women,Black
C03393,R1339,Engineering,Remote,Job board,2025-04-12,Unknown,White
C03394,R1883,Engineering,Seattle,Campus,2025-01-29,Women,White
C03395,R1809,Corporate,Remote,Campus,2025-04-12,Women,White
C03396,R1447,Operations,Seattle,Referral,2025-01-11,Men,Asian
C03397,R1210,Corporate,Remote,Agency,2025-05-30,Men,Asian
C03398,R1027,Corporate,Seattle,Job board,2025-10-01,Nonbinary/Other,Asian
C03399,R1213,Customer,Seattle,Agency,2025-11-16,Women,Asian
C03400,R1218,Operations,Remote,Referral,2025-11-05,Unknown,Two+
C03401,R1234,Operations,Remote,Campus,2025-01-17,Men,White
C03402,R1786,Customer,Other,Campus,2025-01-15,Women,White
C03403,R1474,Engineering,Remote,Agency,2025-04-09,Women,White
C03404,R1685,Engineering,Seattle,Job board,2025-01-29,Men,Two+
C03405,R1609,Customer,Other,Agency,2025-01-19,Nonbinary/Other,White
C03406,R1414,Corporate,Other,Agency,2025-04-21,Women,White
C03407,R1223,Operations,Seattle,Agency,2025-07-30,Nonbinary/Other,White
C03408,R1192,Customer,Remote,Agency,2025-01-26,Nonbinary/Other,Asian
C03409,R1479,Operations,Remote,Campus,2025-05-06,Women,Black
C03410,R1029,Customer,Other,Job board,2025-02-22,Men,Black
C03411,R1342,Customer,Seattle,Job board,2025-01-06,Women,White
C03412,R1779,Customer,Remote,Agency,2025-06-22,Men,White
C03413,R1337,Engineering,Other,Job board,2025-03-02,Men,Black
C03414,R1469,Engineering,Remote,Agency,2025-05-04,Men,White
C03415,R1731,Corporate,Other,Job board,2025-06-13,Men,Unknown
C03416,R1957,Customer,Remote,Job board,2025-05-17,Men,White
C03417,R1328,Engineering,Seattle,Agency,2025-04-21,Women,Hispanic/Latino
C03418,R1861,Engineering,Other,Referral,2025-01-18,Men,White
C03419,R1005,Corporate,Remote,Referral,2025-10-18,Men,Asian
C03420,R1001,Customer,Seattle,Campus,2025-08-10,Women,Hispanic/Latino
C03421,R1005,Customer,Remote,Job board,2025-08-23,Women,Black
C03422,R1676,Operations,Other,Referral,2025-07-29,Men,Hispanic/Latino
C03423,R1173,Engineering,Other,Agency,2025-03-05,Women,Hispanic/Latino
C03424,R1560,Engineering,Other,Job board,2025-01-29,Men,Unknown
C03425,R1157,Engineering,Other,Campus,2025-07-20,Women,White
C03426,R1939,Customer,Remote,Agency,2025-11-26,Men,Black
C03427,R1700,Customer,Seattle,Agency,2025-02-17,Men,White
C03428,R1600,Engineering,Seattle,Campus,2025-11-26,Women,Asian
C03429,R1841,Operations,Seattle,Referral,2025-12-13,Women,Asian
C03430,R1932,Corporate,Seattle,Agency,2025-12-30,Women,White
C03431,R1547,Customer,Remote,Job board,2025-11-14,Women,White
C03432,R1685,Engineering,Seattle,Campus,2025-10-29,Men,Unknown
C03433,R1396,Corporate,Other,Job board,2025-04-27,Men,White
C03434,R1744,Corporate,Remote,Agency,2025-07-25,Women,Asian
C03435,R1928,Operations,Remote,Job board,2025-03-22,Men,White
C03436,R1092,Customer,Other,Campus,2025-06-28,Men,Unknown
C03437,R1069,Corporate,Remote,Agency,2025-09-28,Men,Hispanic/Latino
C03438,R1539,Operations,Seattle,Job board,2025-06-27,Women,White
C03439,R1960,Customer,Seattle,Referral,2025-09-02,Men,White
C03440,R1988,Operations,Remote,Campus,2025-09-28,Men,Unknown
C03441,R1844,Operations,Remote,Agency,2025-08-21,Men,Two+
C03442,R1940,Customer,Other,Job board,2025-04-28,Men,Asian
C03443,R1744,Engineering,Seattle,Job board,2025-01-17,Men,Hispanic/Latino
C03444,R1733,Engineering,Seattle,Campus,2025-11-25,Men,Asian
C03445,R1154,Customer,Seattle,Campus,2025-11-18,Men,White
C03446,R1207,Operations,Remote,Job board,2025-07-15,Men,Asian
C03447,R1222,Corporate,Other,Agency,2025-12-22,Men,White
C03448,R1025,Customer,Other,Campus,2025-09-30,Women,White
C03449,R1238,Customer,Seattle,Agency,2025-05-22,Unknown,White
C03450,R1942,Corporate,Seattle,Campus,2025-06-08,Women,Two+
C03451,R1841,Corporate,Seattle,Campus,2025-09-13,Men,White
C03452,R1908,Corporate,Other,Campus,2025-03-28,Women,Asian
C03453,R1215,Operations,Seattle,Campus,2025-05-28,Men,White
C03454,R1963,Customer,Remote,Campus,2025-05-28,Men,White
C03455,R1618,Operations,Other,Referral,2025-12-13,Men,White
C03456,R1514,Operations,Remote,Referral,2025-08-30,Women,Asian
C03457,R1106,Customer,Seattle,Agency,2025-08-13,Men,Hispanic/Latino
C03458,R1469,Customer,Seattle,Agency,2025-09-28,Women,Two+
C03459,R1424,Engineering,Remote,Campus,2025-12-13,Women,White
C03460,R1210,Corporate,Seattle,Job board,2025-03-28,Women,White
C03461,R1321,Customer,Seattle,Agency,2025-08-24,Nonbinary/Other,White
C03462,R1131,Customer,Remote,Agency,2025-06-07,Women,White
C03463,R1416,Operations,Other,Agency,2025-10-25,Men,White
C03464,R1159,Corporate,Other,Job board,2025-08-04,Men,White
C03465,R1549,Operations,Remote,Job board,2025-07-28,Men,White
C03466,R1182,Corporate,Remote,Referral,2025-04-10,Women,White
C03467,R1702,Corporate,Seattle,Campus,2025-01-15,Women,Hispanic/Latino
C03468,R1242,Operations,Seattle,Referral,2025-05-22,Men,Asian
C03469,R1070,Corporate,Seattle,Agency,2025-01-20,Men,Asian
C03470,R1526,Engineering,Remote,Referral,2025-11-25,Women,Hispanic/Latino
C03471,R1924,Corporate,Other,Referral,2025-08-25,Unknown,Asian
C03472,R1383,Corporate,Other,Agency,2025-11-13,Women,White
C03473,R1229,Corporate,Seattle,Campus,2025-02-17,Men,Asian
C03474,R1357,Engineering,Seattle,Agency,2025-04-11,Women,White
C03475,R1990,Customer,Other,Job board,2025-12-08,Men,White
C03476,R1386,Corporate,Other,Campus,2025-02-15,Unknown,Black
C03477,R1639,Customer,Other,Referral,2025-03-04,Men,Hispanic/Latino
C03478,R1639,Operations,Other,Campus,2025-09-16,Men,Black
C03479,R1150,Operations,Remote,Job board,2025-12-24,Women,White
C03480,R1917,Corporate,Seattle,Job board,2025-12-16,Men,White
C03481,R1904,Operations,Remote,Agency,2025-09-03,Unknown,White
C03482,R1355,Operations,Remote,Referral,2025-09-25,Men,Asian
C03483,R1145,Engineering,Other,Campus,2025-08-20,Men,Black
C03484,R1778,Operations,Remote,Campus,2025-10-18,Women,Asian
C03485,R1352,Operations,Seattle,Campus,2025-08-29,Women,White
C03486,R1460,Corporate,Remote,Job board,2025-11-05,Women,Hispanic/Latino
C03487,R1055,Operations,Other,Referral,2025-03-13,Men,Two+
C03488,R1795,Customer,Seattle,Job board,2025-07-20,Unknown,White
C03489,R1485,Engineering,Seattle,Job board,2025-10-23,Women,White
C03490,R1750,Corporate,Seattle,Job board,2025-11-16,Women,White
C03491,R1699,Operations,Seattle,Referral,2025-02-20,Men,Asian
C03492,R1894,Customer,Remote,Agency,2025-08-23,Men,Two+
C03493,R1382,Corporate,Other,Job board,2025-09-14,Women,White
C03494,R1463,Customer,Remote,Job board,2025-10-17,Women,White
C03495,R1054,Engineering,Other,Job board,2025-02-21,Men,Black
C03496,R1203,Engineering,Remote,Referral,2025-03-05,Nonbinary/Other,Hispanic/Latino
C03497,R1505,Engineering,Seattle,Job board,2025-04-27,Women,Black
C03498,R1619,Operations,Remote,Agency,2025-09-22,Women,Two+
C03499,R1656,Operations,Seattle,Job board,2025-09-12,Women,White
C03500,R1528,Engineering,Remote,Agency,2025-03-30,Women,White
C03501,R1733,Operations,Seattle,Agency,2025-11-23,Men,White
C03502,R1871,Corporate,Seattle,Agency,2025-05-28,Women,Asian
C03503,R1198,Engineering,Remote,Agency,2025-02-23,Men,Black
C03504,R1465,Operations,Remote,Referral,2025-03-10,Men,Two+
C03505,R1927,Operations,Other,Referral,2025-04-07,Men,Two+
C03506,R1768,Corporate,Other,Job board,2025-07-31,Women,Hispanic/Latino
C03507,R1569,Engineering,Seattle,Agency,2025-02-22,Men,Asian
C03508,R1558,Customer,Remote,Referral,2025-11-27,Men,Unknown
C03509,R1367,Corporate,Remote,Campus,2025-09-11,Women,White
C03510,R1596,Engineering,Remote,Campus,2025-08-27,Women,Black
C03511,R1673,Corporate,Remote,Campus,2025-03-14,Women,Unknown
C03512,R1231,Engineering,Seattle,Campus,2025-02-25,Nonbinary/Other,Asian
C03513,R1706,Engineering,Other,Campus,2025-01-14,Unknown,White
C03514,R1693,Corporate,Remote,Job board,2025-09-14,Men,Black
C03515,R1529,Corporate,Seattle,Referral,2025-11-29,Women,White
C03516,R1202,Corporate,Seattle,Job board,2025-10-24,Men,White
C03517,R1782,Engineering,Remote,Campus,2025-04-24,Men,Asian
C03518,R1093,Operations,Other,Campus,2025-03-03,Women,White
C03519,R1364,Customer,Seattle,Campus,2025-10-17,Women,White
C03520,R1054,Engineering,Other,Job board,2025-02-27,Women,White
C03521,R1216,Operations,Other,Job board,2025-11-14,Women,White
C03522,R1102,Customer,Remote,Referral,2025-01-27,Women,White
C03523,R1474,Corporate,Seattle,Agency,2025-01-29,Men,Two+
C03524,R1764,Customer,Remote,Job board,2025-06-27,Men,White
C03525,R1839,Customer,Other,Campus,2025-03-28,Women,Unknown
C03526,R1296,Customer,Other,Agency,2025-11-04,Women,Hispanic/Latino
C03527,R1853,Customer,Other,Referral,2025-02-03,Men,Black
C03528,R1734,Engineering,Other,Referral,2025-08-20,Women,Black
C03529,R1021,Operations,Seattle,Referral,2025-06-01,Men,White
C03530,R1735,Customer,Remote,Referral,2025-03-19,Women,White
C03531,R1606,Corporate,Other,Agency,2025-03-28,Women,Asian
C03532,R1442,Operations,Seattle,Referral,2025-08-20,Women,Asian
C03533,R1739,Customer,Remote,Referral,2025-01-08,Men,Black
C03534,R1497,Engineering,Remote,Campus,2025-04-27,Men,White
C03535,R1337,Corporate,Other,Agency,2025-07-17,Men,Two+
C03536,R1601,Engineering,Remote,Referral,2025-08-30,Men,White
C03537,R1293,Corporate,Other,Referral,2025-09-10,Women,Asian
C03538,R1994,Operations,Other,Agency,2025-10-18,Women,Asian
C03539,R1295,Corporate,Other,Agency,2025-08-28,Men,Hispanic/Latino
C03540,R1946,Operations,Seattle,Job board,2025-10-31,Women,White
C03541,R1708,Engineering,Remote,Campus,2025-03-29,Women,White
C03542,R1150,Engineering,Seattle,Job board,2025-11-22,Women,Hispanic/Latino
C03543,R1781,Customer,Seattle,Job board,2025-07-01,Women,Hispanic/Latino
C03544,R1804,Corporate,Remote,Referral,2025-07-03,Women,Hispanic/Latino
C03545,R1207,Corporate,Remote,Referral,2025-12-24,Men,White
C03546,R1792,Customer,Other,Job board,2025-02-12,Men,White
C03547,R1198,Corporate,Seattle,Campus,2025-11-08,Women,Asian
C03548,R1255,Engineering,Remote,Referral,2025-07-20,Women,White
C03549,R1694,Operations,Other,Job board,2025-12-18,Men,Hispanic/Latino
C03550,R1338,Engineering,Other,Agency,2025-10-11,Women,Black
C03551,R1089,Engineering,Seattle,Agency,2025-04-20,Men,Two+
C03552,R1016,Operations,Seattle,Agency,2025-11-06,Women,Two+
C03553,R1761,Customer,Other,Referral,2025-03-15,Men,Unknown
C03554,R1583,Operations,Remote,Referral,2025-02-15,Women,Unknown
C03555,R1487,Customer,Remote,Agency,2025-07-06,Women,White
C03556,R1823,Engineering,Seattle,Referral,2025-11-17,Women,White
C03557,R1794,Corporate,Remote,Job board,2025-04-15,Women,Hispanic/Latino
C03558,R1403,Customer,Remote,Campus,2025-11-02,Women,Unknown
C03559,R1553,Operations,Other,Agency,2025-11-05,Women,White
C03560,R1819,Engineering,Other,Referral,2025-03-13,Unknown,White
C03561,R1847,Engineering,Seattle,Job board,2025-12-06,Women,Hispanic/Latino
